# pinyin	word	freq_score
# generated by pinyin-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin pinyin-build-weights
jueduiduoshu	绝对多数	14066
jueduie	绝对额	0
jueduigaodu	绝对高度	0
jueduiguannian	绝对观念	0
jueduiguoqu	绝对过去	0
jueduihua	绝对化	9619
jueduijihe	绝对几何	2895
jueduikongjian	绝对空间	10715
jueduiliang	绝对量	0
jueduilingdu	绝对零度	12514
jueduilujing	绝对路径	0
jueduiminzhu	绝对民主	0
jueduiquan	绝对权	12514
jueduishang	绝对熵	0
jueduishidu	绝对湿度	6723
jueduishu	绝对数	10380
jueduisudu	绝对速度	7485
jueduiwenbiao	绝对温标	4589
jueduiwendu	绝对温度	6723
jueduiwucha	绝对误差	6723
jueduiwuchai	绝对误差	6723
jueduixing	绝对性	7485
jueduiyoushi	绝对优势	14731
jueduiyundong	绝对运动	5791
jueduiyuxian	绝对阈限	0
jueduizhenli	绝对真理	13098
jueduizhi	绝对值	18703
juedukan	角度看	21278
jueduo	攫夺	0
jueer	角儿	15993
jueerbuhang	决而不行	0
jueerbuxing	决而不行	0
jueerbuzheng	谲而不正	0
jueerdunzu	撧耳顿足	0
jueernaosai	撧耳挠腮	0
jueerrousai	撧耳揉腮	0
juefangdailv	角放大率	5791
juefangdaishuai	角放大率	5791
juefangdalv	角放大率	5791
juefangdashuai	角放大率	5791
juefei	决非	16342
juefei	绝非	23597
juefeiouran	决非偶然	0
juefeiyishi	绝非易事	4589
juefenbu	角分布	2895
juefeng	角峰	8129
jueganfenshao	绝甘分少	0
juegenzong	角跟踪	0
juegong	角弓	2895
juegongfanzhang	角弓反张	0
juegongshenwei	厥功甚伟	0
jueguaizhitan	谲怪之谈	0
jueguo	觉果	0
jueguo	角果	8129
jueguoshusu	绝国殊俗	0
juehao	爵号	12514
juehao	绝好	5791
juehou	绝后	17626
juehouguangqian	绝后光前	0
juehoukongqian	绝后空前	0
juehu	绝户	9178
juehuaceng	角化层	0
juehuangsu	角黄素	0
juehuazuoyong	角化作用	0
juehuo	绝活	19520
juehuoer	绝活儿	0
juehuor	绝活儿	0
jueji	决计	13610
jueji	绝技	21041
jueji	绝迹	19929
juejia	绝佳	16083
juejiaji	角甲基	0
juejiang	倔强	21478
juejiang	倔犟	10715
juejiangjuao	倔强倨傲	0
juejiao	绝交	19361
juejiao	蹻脚	0
juejiaolala	角角落落	9619
juejiaolaluo	角角落落	9619
juejiaoluola	角角落落	9619
juejiaoluoluo	角角落落	9619
juejiasudu	角加速度	8129
juejie	觉解	5791
juejifeida	嚼肌肥大	0
juejifeidai	嚼肌肥大	0
juejijianxi	嚼肌间隙	0
juejin	倔劲	8129
juejin	掘进	14852
juejin	掘金	15410
juejindui	掘金队	0
juejing	掘井	8129
juejing	绝境	22454
juejing	绝径	0
juejing	绝景	10715
juejing	绝经	11312
juejingjiquan	掘井及泉	0
juejingqi	绝经期	17172
juejinji	掘进机	11312
jueju	绝句	16257
juejue	决绝	11024
juejuelala	角角落落	9619
juejuelaluo	角角落落	9619
juejueluola	角角落落	9619
juejueluoluo	角角落落	9619
juejuerqu	绝裾而去	0
juekai	掘开	12300
juekeng	掘坑	7485
juekou	决口	14477
juekou	绝口	18843
juekoubudao	绝口不道	0
juekoubuti	绝口不提	9619
juela	嚼蜡	8129
juelachu	角落处	0
juelali	角落里	12300
juelei	蕨类	11312
jueleizhiwu	蕨类植物	10380
jueleshiyan	决了食言	0
jueli	绝粒	0
jueli	角力	19748
juelian	绝恋	0
jueliang	绝粮	8686
jueliang	角梁	8686
jueliaoshiyan	决了食言	0
juelie	决裂	21014
juelirun	巨额利润	6723
juelisai	角力赛	0
jueliyan	角砾岩	0
juelizhimeng	攫戾执猛	0
juelu	爵禄	8686
juelu	绝路	22587
juelufengsheng	绝路逢生	0
juelun	绝伦	15808
juelunyiqun	绝伦逸群	0
jueluo	觉罗	17240
jueluochu	角落处	0
jueluoli	角落里	12300
jueluxiangfeng	绝路相逢	0
juema	角马	6723
juemei	决美	8686
juemei	绝美	10017
juemei	角美	11024
juemeizhen	角美镇	0
juemen	绝门	0
juemi	绝密	22824
juemi	绝秘	0
juemiao	绝妙	26939
juemiaohaoci	绝妙好词	0
juemiaohaoci	绝妙好辞	0
juemie	绝灭	13920
juemiji	绝密级	0
juemijian	绝密件	0
juemin	觉民	6723
jueming	决明	0
jueming	绝命	11024
juemingshi	绝命诗	6723
juemingshu	绝命书	10715
juemingzhengshou	决命争首	0
juemingzi	决明子	0
juemiwenjian	绝密文件	5791
juemopenzhi	嚼墨喷纸	0
juemu	掘墓	14606
juemudanbai	角母蛋白	0
juemudongmen	抉目东门	0
juemuren	掘墓人	11582
juemuwumen	抉目吴门	0
juemuxuanmen	抉目悬门	0
juemuxumen	抉目胥门	0
juepei	绝配	9619
juepiceng	角皮层	0
juepin	绝品	13276
juepinlv	角频率	9178
juepinshuai	角频率	9178
jueqi	崛起	28042
jueqi	掘起	10715
jueqi	角旗	8129
jueqian	角钱	4589
jueqiangde	倔强地	4589
jueqiangdi	倔强地	4589
jueqiao	决窍	0
jueqiao	诀窍	23923
jueqibengen	绝其本根	0
jueqilai	掘起来	0
jueqing	绝情	16889
jueqinggu	绝情谷	5791
jueqingqi	绝情妻	0
juequ	掘去	0
juequ	掘取	4589
juequ	攫去	0
juequ	攫取	19153
juequcaifu	攫取财富	2895
juequnerqu	绝裙而去	0
juer	角儿	15993
juer	遽尔	5791
jueran	决然	15304
jueran	绝然	11312
juere	绝热	12912
juerecailiao	绝热材料	4589
juereceng	绝热层	0
juerefangcheng	绝热方程	0
jueregong	绝热功	0
juereguocheng	绝热过程	4589
jueren	绝人	16505
juerenjueshi	觉人觉世	0
juerenqiyi	绝仁弃义	0
juerexian	绝热线	0
juerezhishu	绝热指数	0
juesai	决赛	34032
juesaijuan	决赛圈	10380
juesaiquan	决赛圈	10380
juesaiquan	决赛权	0
juese	绝色	4589
juese	角色	39344
juesebanyan	角色扮演	22735
juesechongtu	角色冲突	0
juesedingwei	角色定位	10017
jueseguifan	角色规范	0
juesehangwei	角色行为	0
juesejiaren	绝色佳人	0
juesejinzhang	角色紧张	0
juesemeinv	绝色美女	0
juesesan	角色散	0
juesexingwei	角色行为	0
juesha	绝杀	8129
juesha	角鲨	4589
jueshanshi	角闪石	5791
jueshanyan	角闪岩	0
jueshao	绝少	9619
jueshaofengan	绝少分甘	0
jueshawan	角鲨烷	0
jueshe	鴃舌	6723
juesheng	决胜	28429
juesheng	觉省	0
jueshengfu	决胜负	6723
jueshengju	决胜局	18035
jueshengmiaotang	决胜庙堂	0
jueshengpan	决胜盘	9619
jueshengqianli	决胜千里	9178
jueshengqianlizhiwai	决胜千里之外	7485
jueshengqizhi	绝圣弃智	0
jueshezijin	嚼舌自尽	0
jueshi	爵士	34573
jueshi	绝世	19441
jueshi	绝食	21252
jueshi	觉世	10715
jueshichaolun	绝世超伦	0
jueshidui	爵士队	5791
jueshiduli	绝世独立	0
jueshigu	爵士鼓	9619
jueshijiaren	绝世佳人	0
jueshikangyi	绝食抗议	6723
jueshiledui	爵士乐队	14345
jueshiletuan	爵士乐团	6723
jueshimingyan	觉世名言	5791
jueshiqiushu	掘室求鼠	0
jueshiwu	爵士舞	26336
jueshiwugong	绝世武功	0
jueshiwushuang	绝世无双	0
jueshiyinyue	爵士音乐	10017
jueshiyue	爵士乐	26328
jueshiyuedui	爵士乐队	14345
jueshiyuetuan	爵士乐团	6723
jueshou	绝手	0
jueshou	绝收	11582
jueshouchenggui	橛守成规	0
jueshu	觉书	5791
jueshu	角黍	4589
jueshuo	矍铄	10380
juesi	决死	14731
juesi	绝嗣	14208
juesidui	决死队	10715
juesu	绝俗	0
juesuan	决算	11312
juesuanbiao	决算表	0
juesuanfa	决算法	2895
juesuanshu	决算书	0
juesubu	决速步	0
juesun	角孙	0
juetao	角套	0
jueti	决堤	15410
juetianpudi	撅天扑地	0
juetou	角头	7485
juetou	钁头	0
juetou	镢头	0
juetoujiangnao	倔头强脑	0
juetoujuenao	倔头倔脑	0
juetu	掘土	9619
juetuji	掘土机	0
juetuo	厥脱	2895
juewang	爵王	4589
juewang	绝望	32927
juewangyiji	绝望已极	0
juewangzhe	绝望者	0
juewei	厥为	6723
juewei	爵位	23854
jueweijiyou	攫为己有	0
jueweiyi	角位移	8686
juewu	决无	10017
juewu	绝无	18509
juewu	觉悟	23340
juewuchengdu	觉悟程度	4589
juewucishi	决无此事	0
juewucishi	绝无此事	2895
juewuciyi	绝无此意	0
juewujinyou	绝无仅有	20613
juewushe	觉悟社	4589
juewuyiyan	决无异言	0
juexiang	绝响	9178
juexiangyundong	角向运动	0
juexiayanyu	抉瑕掩瑜	0
juexin	决心	31684
juexing	觉醒	23164
juexing	角形	27665
juexinhenda	决心很大	0
juexinhendai	决心很大	0
juexinshu	决心书	9619
juexinzhihuo	绝薪止火	0
juexu	绝续	2895
juexuan	决选	10017
juexue	绝学	11024
jueyan	角岩	5791
jueyao	抉摇	0
jueyao	诀要	0
jueye	爵爷	0
jueye	角野	11024
jueyi	决意	19857
jueyi	决议	27796
jueyi	绝艺	7485
jueyian	决议案	17687
jueyicixiong	决一雌雄	4589
jueyin	厥阴	6723
jueying	角蝇	0
jueyinyu	厥阴俞	0
jueyishengfu	决一胜负	8129
jueyishu	决议书	2895
jueyisizhan	决一死战	10017
jueyiwen	决议文	4589
jueyixiongci	决一雄雌	0
jueyong	蹻勇	0
jueyu	绝域	8686
jueyu	绝育	15712
jueyuan	绝缘	21646
jueyuan	觉远	11312
jueyuancailiao	绝缘材料	10017
jueyuanceng	绝缘层	12074
jueyuandaishi	觉远大师	0
jueyuandaoti	绝缘导体	0
jueyuandashi	觉远大师	0
jueyuanjiaobu	绝缘胶布	0
jueyuanjiaodai	绝缘胶带	0
jueyuanjie	绝缘结	0
jueyuanjie	绝缘节	0
jueyuanqi	绝缘漆	0
jueyuantai	绝缘台	0
jueyuanti	绝缘体	16083
jueyuanwu	绝缘物	0
jueyuanxian	绝缘线	0
jueyuanxing	绝缘性	5791
jueyuanyou	绝缘油	2895
jueyuanzhi	绝缘纸	0
jueyuanzi	绝缘子	5791
jueyufa	绝育法	0
jueyushoushu	绝育手术	4589
jueyuzhongzhi	角隅种植	0
juezao	绝早	0
jueze	决择	0
jueze	抉择	28557
juezhai	抉摘	0
juezhan	决战	28655
juezhao	绝招	19597
juezhao	觉着	23031
juezhaoer	绝招儿	0
juezhaor	绝招儿	0
juezhe	觉着	23031
juezhe	觉者	9178
juezheng	厥证	0
juezheng	绝症	21692
juezhi	决志	6723
juezhi	决置	0
juezhi	嚼制	0
juezhi	角雉	6723
juezhiceng	角质层	8129
juezhidanbai	角质蛋白	0
juezhihua	角质化	8129
juezhiwuwei	嚼之无味	0
juezhong	绝种	21252
juezhu	攫住	4589
juezhu	角柱	11024
juezhu	角逐	27342
juezhuang	角状	8686
juezhui	角锥	12074
juezhuiti	角锥体	7485
juezhuo	觉着	23031
juezhushi	角柱石	0
juezhuti	角柱体	0
juezi	橛子	6723
juezi	蹶子	4589
juezijuesun	绝子绝孙	0
juezui	噘嘴	15410
juezuier	噘嘴儿	0
juezuir	噘嘴儿	0
jufa	举发	9619
jufa	俱发	8129
jufa	句法	19711
jufafenxi	句法分析	5791
jufaguanji	句法关系	2895
jufaguanxi	句法关系	2895
jufajiegou	句法结构	9178
jufan	举凡	6723
jufang	局方	22662
jufang	菊芳	4589
jufangxianan	聚芳酰胺	0
jufashu	句法树	0
jufeisuoliao	讵非所料	0
jufen	菊粉	0
jufeng	巨峰	4589
jufeng	巨蜂	0
jufeng	聚砜	0
jufeng	飓风	28245
jufu	居妇	2895
jufu	巨富	15513
jufu	巨幅	16889
jufu	巨斧	0
jufu	拒付	14066
jufufangbian	拒腐防变	16505
jufulong	聚福隆	0
jufuyixi	聚氟乙烯	2895
jugan	桔柑	0
jugan	橘柑	5791
juganansuan	聚甘氨酸	0
jugang	巨港	4589
jugao	举高	7485
jugao	惧高	0
jugaobuxia	居高不下	18979
jugaojihou	局高蹐厚	0
jugaojihou	跼高蹐厚	0
jugaolinxia	居高临下	18843
jugaolinxia	据高临下	0
jugaozheng	惧高症	15084
jugenghua	桔梗花	8129
jugezhou	居各洲	5791
jugezhuang	巨葛庄	0
jugong	居功	17626
jugong	狙公	0
jugong	鞠躬	26595
jugongbingqi	鞠躬屏气	2895
jugongbuao	居功不傲	0
jugongcheng	居宫城	2895
jugongjincui	鞠躬尽瘁	19320
jugongjinli	鞠躬尽力	0
jugongjuewei	居功厥伟	0
jugongjunzi	鞠躬君子	0
jugongli	鞠躬礼	10017
jugongzhiwei	居功至伟	10380
jugongziao	居功自傲	12912
jugongziman	居功自满	0
jugongzishi	居功自恃	0
jugou	巨构	2895
jugu	巨贾	10017
jugu	巨骨	4589
juguan	居官	11582
juguan	巨观	6723
juguan	拘管	4589
juguang	聚光	16342
juguang	莒光	13768
juguangdeng	聚光灯	23895
juguangguoxi	驹光过隙	0
juguangjing	聚光镜	4589
juguangqi	聚光器	0
juguangri	莒光日	0
juguangzhou	莒光周	0
juguannei	局管内	0
juguanshoufa	居官守法	4589
juguanzhi	居官之	0
juguisuanyan	聚硅酸盐	0
juguiyangwan	聚硅氧烷	0
juguji	据估计	18509
juguo	举国	21404
juguo	举过	12912
juguo	锯过	0
juguohuanqing	举国欢庆	6723
juguohuanteng	举国欢腾	0
juguojiang	锔锅匠	0
juguolai	举过来	0
juguolai	锯过来	0
juguoqu	举过去	0
juguoqu	锯过去	0
juguoruokuang	举国若狂	0
juguoshangxia	举国上下	16740
juguotizhi	举国体制	11582
juguoxiang	居国相	0
juguoyizhi	举国一致	4589
juguozhili	举国之力	6723
juhanghuitan	举行会谈	4589
juhangkuaitan	举行会谈	4589
juhangyanhui	举行宴会	8686
juhangyankuai	举行宴会	8686
juhangyishi	举行仪式	11024
juhangzuotan	举行座谈	8129
juhao	举好	0
juhao	句号	23756
juhao	巨好	0
juhao	锯好	2895
juhaohan	居浩罕	0
juhe	橘核	0
juhe	聚合	26959
juhedu	聚合度	6723
juhefanying	聚合反应	12514
juheli	聚合力	13446
juhemei	聚合酶	20643
juheqilai	聚合起来	0
juheti	聚合体	7485
juhetoubu	聚合头部	0
juhewu	聚合物	21716
juhexibao	巨核细胞	2895
juhezajiao	聚合杂交	0
juhezheng	巨颌症	0
juhezuoyong	聚合作用	6723
juhong	桔红	9619
juhong	橘红	12074
juhongse	桔红色	11835
juhongse	橘红色	15902
juhou	巨厚	2895
juhua	菊花	23627
juhuaban	菊花瓣	0
juhuacha	菊花茶	13446
juhuadao	菊花岛	4589
juhuaizhou	居怀州	0
juhuajing	菊化精	0
juhualian	菊花链	0
juhuang	桔黄	9178
juhuang	橘黄	16740
juhuang	菊黄	0
juhuanggu	居荒谷	0
juhuanghou	居皇后	0
juhuangse	桔黄色	15613
juhuangse	橘黄色	11312
juhuangxiefei	菊黄蟹肥	0
juhuashi	菊花石	10017
juhuaxiang	菊花香	0
juhui	拒贿	0
juhui	聚会	37013
juhuidedian	聚会地点	4589
juhuididian	聚会地点	4589
juhuiji	居会稽	0
juhuishijian	聚会时间	0
juhuisuo	聚会所	14208
juhujinlang	拒虎进狼	0
juhuo	举火	10380
juhuo	巨祸	5791
juhuo	炬火	9178
juhuo	聚伙	0
juhupanlong	踞虎盘龙	0
juji	剧集	22473
juji	局级	14969
juji	居积	4589
juji	巨济	9178
juji	巨集	13098
juji	拘系	0
juji	狙击	25746
juji	聚积	13610
juji	聚集	33777
juji	锯机	0
jujia	举家	18091
jujia	举架	0
jujia	俱佳	14477
jujia	具佳	2895
jujia	居家	28406
jujiabangong	居家办公	38000
jujian	举荐	18091
jujian	剧减	13920
jujian	居间	12514
jujian	巨奸	4589
jujian	巨舰	8129
jujian	拒谏	4589
jujian	聚歼	12718
jujian	菊剑	0
jujiang	巨匠	15712
jujiang	巨奖	0
jujiangshui	居姜水	2895
jujiankang	居建康	2895
jujianren	居间人	0
jujianshifei	拒谏饰非	0
jujianyan	聚季铵盐	0
jujianyonggui	屦贱踊贵	0
jujiao	拒交	8129
jujiao	拒缴	0
jujiao	聚焦	28097
jujiaodian	聚焦点	6723
jujiaoliang	鞠觉亮	2895
jujiaoshu	巨胶束	0
jujiaquan	聚甲醛	6723
jujibing	狙击兵	0
jujibo	狙击波	5791
jujibuan	跼蹐不安	0
jujibuqiang	狙击步枪	7485
jujidao	巨济岛	6723
jujide	聚集地	20613
jujidi	聚集地	20613
jujie	举借	7485
jujie	具结	10017
jujie	拒接	8129
jujie	聚结	6723
jujiehuiguo	具结悔过	2895
jujieji	聚结剂	0
jujielaidian	拒接来电	0
jujieshao	据介绍	16740
jujieshu	具结书	0
jujiguan	局机关	11835
jujijianji	屦及剑及	0
jujijun	居汲郡	0
jujin	拘禁	23950
jujin	拘谨	20428
jujin	距今	24781
jujing	惧惊	0
jujing	桔井	0
jujingbang	巨鲸帮	2895
jujingchuan	巨鲸船	0
jujinghuishen	聚精会神	15993
jujingong	居禁宫	0
jujingshi	居静室	0
jujingtang	居敬堂	2895
jujinshi	举进士	10017
jujinwen	居金文	2895
jujinyang	居晋阳	0
jujinyiyou	距今已有	16171
jujinzui	拘禁罪	4589
jujiqiang	狙击枪	0
jujiqu	聚集区	15902
jujishou	狙击手	29040
jujiti	聚集体	4589
jujiu	雎鸠	0
jujiwei	聚积为	0
jujiyitang	聚集一堂	11582
jujizhan	狙击战	13920
jujizhilang	狙击之狼	0
juju	句句	20789
juju	聚居	26991
juju	聚聚	2895
juju	菊苣	14345
juju	踽踽	4589
juju	锯锯	2895
jujuchang	局局长	21575
jujude	聚居地	22276
jujudi	聚居地	22276
jujudian	聚居点	10017
jujuduxing	踽踽独行	0
jujue	咀嚼	23977
jujue	拒绝	38711
jujuechu	咀嚼出	8129
jujuefuwu	拒绝服务	7485
jujuegeiyu	拒绝给予	2895
jujuejieshou	拒绝接受	16505
jujuejitong	咀嚼系统	0
jujuejiyu	拒绝给予	2895
jujueliang	鞠觉亮	2895
jujuemenxian	拒绝门限	0
jujuepian	咀嚼片	0
jujueqingqiu	拒绝请求	6723
jujuerhang	踽踽而行	0
jujuerxing	踽踽而行	0
jujuewanglai	拒绝往来	0
jujuexiaoneng	咀嚼效能	0
jujuexing	咀嚼型	0
jujuexitong	咀嚼系统	0
jujuexunhuan	咀嚼循环	0
jujueyinghua	咀嚼英华	0
jujueyu	拒绝域	0
jujueyundong	咀嚼运动	0
jujuezhanmo	咀嚼粘膜	0
jujuezhe	拒绝者	0
jujuezhihang	拒绝执行	11024
jujuezhixing	拒绝执行	11024
jujuliangliang	踽踽凉凉	0
jujuqu	聚居区	19023
jujushihua	句句实话	0
jujusuosuo	拘拘缩缩	0
jujuzhang	局局长	21575
jukai	拒开	0
jukai	锯开	4589
jukan	拒看	2895
jukang	拒抗	2895
juke	拒客	0
juke	菊科	10380
jukou	巨口	10017
jukou	巨寇	5791
jukou	锯口	0
jukoujixing	巨口畸形	0
juku	据库	24781
jukuaidedian	聚会地点	4589
jukuaididian	聚会地点	4589
jukuaiji	居会稽	0
jukuaishijian	聚会时间	0
jukuaisuo	聚会所	14208
jukuan	巨款	22435
jukuan	钜款	0
julaiansuan	聚赖氨酸	0
julaleixing	聚落类型	0
julan	巨澜	4589
julang	巨浪	22356
julangjinhu	拒狼进虎	0
julangtaotian	巨浪滔天	5791
julanling	居兰陵	0
julaoheku	菊老荷枯	0
julebu	俱乐部	37453
julebubei	俱乐部杯	10017
julebudui	俱乐部队	11835
julebusai	俱乐部赛	6723
juleifenxi	聚类分析	0
juleini	居勒尼	0
juli	举例	21716
juli	剧里	11835
juli	局里	31299
juli	居里	21329
juli	巨力	9619
juli	拒礼	0
juli	拘礼	13276
juli	据理	14852
juli	聚礼	6723
juli	距离	36641
julian	聚敛	12300
juliang	局量	4589
juliang	巨量	15084
juliangshui	巨梁水	0
julianqiancai	聚敛钱财	5791
julianwuyan	聚敛无厌	0
juliao	居髎	0
juliao	巨髎	0
julichu	距离处	6723
julidian	居里点	6723
julie	剧烈	25728
juliede	剧烈地	7485
juliedi	剧烈地	7485
juliexing	剧烈性	0
julieyundong	剧烈运动	10380
julifafan	举例发凡	0
julifuren	居里夫人	14606
juligan	距离感	14345
julihui	聚礼会	0
julijing	巨力竟	0
julikuai	聚礼会	0
julilaishuo	举例来说	18750
julilizheng	据理力争	16815
juling	具领	0
julinsuanan	聚磷酸铵	0
julishuoming	举例说明	8686
julisiyi	居利思义	0
juliu	居留	25702
juliu	巨流	4589
juliu	拒留	0
juliu	拘留	30980
juliude	居留地	15195
juliudi	居留地	15195
juliukonggu	驹留空谷	0
juliuquan	居留权	17103
juliusuo	拘留所	25330
juliuzheng	居留证	11835
juliuzheng	拘留证	5791
julixi	居利希	0
julixiang	巨力相	0
juliyuan	距离远	8686
julizhuang	巨力撞	0
julong	巨龙	22091
julong	聚拢	13276
julong	聚龙	0
julongcang	居龙藏	0
julongzai	聚拢在	2895
julou	痀偻	0
juloubing	痀偻病	0
julu	巨鹿	13920
juluan	拘挛	0
juluanbuna	拘挛补衲	0
julujun	巨鹿郡	0
jululu	巨鹿路	2895
julun	巨轮	16257
juluo	巨螺	0
juluo	橘络	0
juluo	聚落	24623
juluoleixing	聚落类型	0
julushi	居鲁士	12514
julutanshang	踞炉炭上	0
juluxian	巨鹿县	0
julvyixi	聚氯乙烯	14606
julvyixi	聚氯乙稀	0
juma	局麻	0
juma	拒马	7485
juma	苴麻	0
jumahe	拒马河	6723
jumai	拒买	2895
jumajinniu	裾马襟牛	0
jumang	巨蟒	17687
jumapao	车马炮	0
jumengdi	居蒙蒂	0
jumi	聚醚	12300
jumian	局面	32890
jumimitong	聚醚醚酮	0
jumin	居民	37436
jumindian	居民点	15993
juming	具名	17806
juming	剧名	13768
juminjiating	居民家庭	8686
juminlou	居民楼	15712
juminqu	居民区	21121
juminshenfenzheng	居民身份证	11582
juminshouru	居民收入	16257
juminwei	居民委	16505
juminxiaofei	居民消费	13446
juminxiaoqu	居民小区	9619
jumiweigu	聚米为谷	0
jumiweishan	聚米为山	0
jumo	句末	13610
jumo	巨万	10715
jumo	锯末	10715
jumozi	锯末子	0
jumu	举目	14606
jumu	剧目	24325
jumu	榉木	0
jumu	锯木	9178
jumuchang	锯木厂	8686
jumujia	锯木架	0
jumukejian	举目可见	0
jumukexian	举目可见	0
jumupen	巨木盆	0
jumuqi	巨木旗	0
jumuqianli	举目千里	0
jumusiwang	举目四望	7485
jumuwangqu	举目望去	0
jumuwuqin	举目无亲	12912
jumuxie	锯木屑	0
jumuye	锯木业	0
jumuyuantiao	举目远眺	0
jumuzhuang	巨木撞	0
jun	㑺	0
jun	㒞	0
jun	㕙	0
jun	㖥	0
jun	㚬	0
jun	㝦	0
jun	㴫	0
jun	㻒	0
jun	㽙	0
jun	䇹	0
jun	䐃	0
jun	䕑	0
jun	䜭	0
jun	䝍	0
jun	俊	33029
jun	儁	20789
jun	军	45570
jun	君	39044
jun	呁	0
jun	均	41452
jun	埈	4589
jun	姰	4589
jun	寯	5791
jun	峻	31003
jun	懏	0
jun	捃	8129
jun	攈	4589
jun	攟	0
jun	晙	20268
jun	桾	0
jun	棞	0
jun	汮	0
jun	浚	26092
jun	濬	21622
jun	焌	4589
jun	燇	0
jun	珺	13610
jun	畯	15195
jun	皲	10715
jun	皸	4589
jun	皹	0
jun	碅	0
jun	竣	26035
jun	箘	4589
jun	箟	0
jun	莙	12300
jun	菌	35001
jun	葰	5791
jun	蚐	0
jun	蜠	0
jun	袀	4589
jun	覠	0
jun	軍	45136
jun	郡	37297
jun	鈞	24611
jun	銁	0
jun	銞	0
jun	鍕	0
jun	钧	24541
jun	陖	0
jun	餕	0
jun	馂	0
jun	駿	28274
jun	骏	24434
jun	鮶	0
jun	鲪	0
jun	鵔	0
jun	鵕	5791
jun	鵘	0
jun	麇	10017
jun	麏	0
jun	麕	6723
jun	𠀹	0
jun	𠣕	0
jun	𠨢	0
jun	𢉦	0
jun	𢹲	0
jun	𢻸	0
jun	𤮪	0
jun	𥇘	0
jun	𥚂	0
jun	𥜮	0
jun	𥡣	0
jun	𦇘	0
jun	𦌺	0
jun	𦴌	0
jun	𦵼	0
jun	𧥺	0
jun	𧯖	0
jun	𧽔	0
jun	𨌘	0
jun	𨛐	0
jun	𨲄	0
jun	𨶊	0
jun	𪍁	0
jun	𪕞	0
jun	𫓲	0
jun	𬣝	0
jun	𮱠	0
jun	𮸈	0
jun	𰴙	0
jun	𱉾	0
jun	𱉿	0
juna	拒拿	0
juna	拘拿	4589
junahuikou	拒拿回扣	0
junan	君安	7485
junan	均安	14606
junan	莒南	5791
junan	钧安	0
junanchenbi	君暗臣蔽	0
junanxian	莒南县	0
junanzhen	均安镇	0
junba	峻拔	4589
junban	菌斑	9619
junbang	菌棒	5791
junbankongzhi	菌斑控制	0
junbanyanche	峻阪盐车	0
junbanzhishu	菌斑指数	0
junbao	军报	15084
junbei	军备	21252
junbeijingsai	军备竞赛	11835
junbeipin	军备品	0
junben	骏奔	2895
junbi	峻笔	0
junbing	菌柄	4589
junbingzhong	军兵种	14477
junbo	军博	5791
junbohulang	骏波虎浪	0
junbu	军部	25028
junbujian	君不见	15084
junbuxian	君不见	15084
junbuxueren	军不血刃	0
juncai	俊材	2895
juncao	军操	2895
juncao	菌草	0
juncha	均差	5791
junchang	郡长	14066
junchangchenhe	君唱臣和	0
junchangchenhuo	君唱臣和	0
junche	军车	16257
junchen	君臣	22625
junchenfuzi	君臣父子	4589
junchenzuoshi	君臣佐使	2895
junchuan	军船	11835
junci	钧瓷	11582
junda	均达	15513
jundaibiao	军代表	13610
jundaichu	军代处	0
jundaiju	军代局	0
jundaishi	军代室	0
jundao	军刀	18252
jundao	钧道	0
jundayi	军大衣	11312
junde	峻德	4589
jundeng	均等	21068
jundengfenlie	均等分裂	7485
jundenghua	均等化	11024
jundi	军地	15513
jundiaobu	军调部	4589
jundoushan	军都山	7485
jundui	军队	38126
junduiganbu	军队干部	10715
junduiyuanxiao	军队院校	5791
jundushan	军都山	7485
junei	局内	20136
junei	惧内	4589
juneiren	局内人	10017
juneishen	居内什	0
junenggai	巨能钙	0
junermen	俊儿们	0
junfa	军法	19520
junfa	军阀	24803
junfa	峻法	13276
junfa	骏发	2895
junfacongshi	军法从事	6723
junfageju	军阀割据	11024
junfaguan	军法官	0
junfang	军方	30174
junfanglianxu	均方连续	0
junfapiaoyi	俊发飘逸	0
junfashenpan	军法审判	5791
junfatongzhi	军阀统治	5791
junfayanxing	峻法严刑	2895
junfazhuyi	军阀主义	6723
junfazuofeng	军阀作风	5791
junfei	军费	19964
junfei	菌肥	5791
junfeikaizhi	军费开支	13276
junfen	均分	21252
junfeng	军风	0
junfengji	军风纪	0
junfenqu	军分区	19110
junfu	军服	22316
junfu	均富	12300
jungang	军港	14066
jungao	均告	14345
jungaoshibai	均告失败	8129
junge	军歌	16815
junge	军鸽	0
jungen	菌根	18607
jungenyingyang	菌根营养	0
jungong	军功	17172
jungong	军工	21784
jungong	峻工	10380
jungong	竣工	25492
jungongchang	军工厂	14066
jungongjiao	军公教	2895
jungongjiaozi	军公教子	0
jungonglu	军工路	5791
jungongqiye	军工企业	8686
jungongzhang	军功章	13446
jungouan	军购案	5791
jungu	军鼓	7485
jungu	骏骨	0
junguan	军官	31477
junguan	军管	16962
junguanhui	军管会	13276
junguanqu	军管区	7485
junguantuan	军官团	5791
junguanxuexiao	军官学校	13920
junguanzheng	军官证	0
jungui	军规	19023
junguo	军国	20236
junguo	郡国	16505
junguodaishi	军国大事	12718
junguodashi	军国大事	12718
