# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
多数	24860
失败	24860
宝	24860
彻底	24860
快速	24860
朝鲜	24860
果	24860
毕竟	24860
炒	24860
贵	24860
那时	24860
其余	24859
划分	24859
唯一	24859
坦克	24859
尚书	24859
抬	24859
来源	24859
概念	24859
盐	24859
路线	24859
闹	24859
雨	24859
骑	24859
齐	24859
充满	24858
卒	24858
发布会	24858
哩	24858
哲学	24858
四大	24858
客	24858
小姐	24858
慢慢	24858
摆	24858
星	24858
符合	24858
老人	24858
降低	24858
借	24857
击	24857
同学	24857
山地	24857
戴	24857
折	24857
校名	24857
细	24857
老板	24857
负	24857
轻轻	24857
别的	24856
办公室	24856
华	24856
呆	24856
唱	24856
奉	24856
当下	24856
录取	24856
毒	24856
泥	24856
率领	24856
矿产	24856
观	24856
那种	24856
伸手	24855
几天	24855
判断	24855
各自	24855
味	24855
咨询	24855
哥哥	24855
失去	24855
始	24855
小龙	24855
横	24855
渐	24855
自身	24855
亮	24854
兴	24854
加以	24854
卫生	24854
危机	24854
后面	24854
增强	24854
大事	24854
套	24854
成本	24854
文件	24854
步	24854
配合	24854
金属	24854
丈夫	24853
东南	24853
仙	24853
倍	24853
公共	24853
医生	24853
必然	24853
此后	24853
汗	24853
素质	24853
财富	24853
购买	24853
雪	24853
首都	24853
一带	24852
人生	24852
忌	24852
打击	24852
承认	24852
改为	24852
改善	24852
方针	24852
格	24852
生态	24852
红色	24852
耳	24852
英语	24852
具备	24851
否则	24851
器	24851
学者	24851
对外	24851
少数	24851
核	24851
爆发	24851
纵	24851
藕	24851
设置	24851
象征	24851
遂	24851
飞行	24851
不禁	24850
功夫	24850
性命	24850
故道	24850
玩	24850
疾病	24850
百姓	24850
盖	24850
练	24850
缺乏	24850
罪	24850
院校	24850
随即	24850
乘	24849
伟大	24849
厅	24849
叹	24849
吓	24849
完整	24849
寨	24849
恨	24849
成分	24849
投票	24849
机制	24849
祭	24849
距	24849
闭会	24849
僭	24848
几年	24848
国民经济	24848
打开	24848
最早	24848
村委会	24848
演出	24848
相比	24848
答应	24848
考察	24848
诏	24848
起义	24848
吸收	24847
吹	24847
够	24847
斯	24847
本人	24847
汤	24847
第一个	24847
职务	24847
营养	24847
虚	24847
行者	24847
观念	24847
运用	24847
面临	24847
交易	24846
协调	24846
夫	24846
姊	24846
对手	24846
弦	24846
承担	24846
抓住	24846
流通	24846
海洋	24846
环	24846
现场	24846
精	24846
讯	24846
争取	24845
事物	24845
原料	24845
发育	24845
外面	24845
岂	24845
户	24845
挥	24845
桃花	24845
爬	24845
自治县	24845
针对	24845
亿	24844
作者	24844
化工	24844
叫做	24844
召集	24844
夜	24844
奏	24844
奴隶	24844
少年	24844
持	24844
推出	24844
教学	24844
风险	24844
东方	24843
再也	24843
出席	24843
围	24843
圣	24843
存	24843
局	24843
懂	24843
游行	24843
源	24843
理想	24843
论坛	24843
贷款	24843
上来	24842
下面	24842
危险	24842
和尚	24842
大规模	24842
娘	24842
寻找	24842
平衡	24842
年均	24842
念	24842
秒	24842
究竟	24842
非洲	24842
不必	24841
兴趣	24841
团结	24841
国民	24841
境	24841
患者	24841
插	24841
机器	24841
温度	24841
献	24841
省长	24841
转移	24841
骨	24841
估计	24840
僧	24840
厘米	24840
奇怪	24840
威胁	24840
宝玉	24840
密	24840
烟	24840
